"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20240131","7호선","장승배기","10040","9687","20240203"
"20240131","7호선","장암","2681","1092","20240203"
"20240131","8호선","장지","18372","17077","20240203"
"20240131","5호선","장한평","21371","21308","20240203"
"20240131","경원선","전곡","1100","1032","20240203"
"20240131","우이신설선","정릉","5090","4794","20240203"
"20240131","일산선","정발산","8242","8091","20240203"
"20240131","과천선","정부과천청사","13069","13618","20240203"
"20240131","안산선","정왕","8457","8784","20240203"
"20240131","분당선","정자","20660","21682","20240203"
"20240131","1호선","제기동","20598","21168","20240203"
"20240131","경인선","제물포","10552","10051","20240203"
"20240131","1호선","종각","44746","43759","20240203"
"20240131","1호선","종로3가","27871","25138","20240203"
"20240131","5호선","종로3가","14229","13936","20240203"
"20240131","3호선","종로3가","11581","12869","20240203"
"20240131","1호선","종로5가","25836","25446","20240203"
"20240131","9호선2~3단계","종합운동장","5087","5159","20240203"
"20240131","2호선","종합운동장","8809","9289","20240203"
"20240131","경인선","주안","18790","17164","20240203"
"20240131","일산선","주엽","10436","10521","20240203"
"20240131","분당선","죽전","13875","15355","20240203"
"20240131","7호선","중계","16251","15125","20240203"
"20240131","7호선","중곡","12252","11488","20240203"
"20240131","경인선","중동","9791","9299","20240203"
"20240131","중앙선","중랑","5713","5564","20240203"
"20240131","안산선","중앙","19131","20249","20240203"
"20240131","9호선2~3단계","중앙보훈병원","13611","11880","20240203"
"20240131","7호선","중화","11450","11184","20240203"
"20240131","9호선","증미","8961","8809","20240203"
"20240131","6호선","증산(명지대앞)","10597","10561","20240203"
"20240131","일산선","지축","1","0","20240203"
"20240131","3호선","지축","7678","7700","20240203"
"20240131","중앙선","지평","46","39","20240203"
"20240131","경원선","지행","6568","6510","20240203"
"20240131","경부선","직산","942","920","20240203"
"20240131","경부선","진위","1822","1651","20240203"
"20240131","경원선","창동","2","0","20240203"
"20240131","4호선","창동","29187","30532","20240203"
"20240131","6호선","창신","3596","2895","20240203"
"20240131","경춘선","천마산","1596","1462","20240203"
"20240131","경부선","천안","5496","5526","20240203"
"20240131","7호선","천왕","12589","11998","20240203"
"20240131","5호선","천호(풍납토성)","20392","20217","20240203"
"20240131","8호선","천호(풍납토성)","16282","18415","20240203"
"20240131","7호선","철산","23026","23383","20240203"
"20240131","6호선","청구","4204","4331","20240203"
"20240131","5호선","청구","4276","3979","20240203"
"20240131","7호선","청담","21324","23839","20240203"
"20240131","공항철도 1호선","청라국제도시","7901","7585","20240203"
"20240131","경원선","청량리(서울시립대입구)","17136","17830","20240203"
"20240131","1호선","청량리(서울시립대입구)","24338","23937","20240203"
"20240131","분당선","청명","4892","4768","20240203"
"20240131","경원선","청산","116","114","20240203"
"20240131","경춘선","청평","1620","1578","20240203"
"20240131","경강선","초월","3649","3405","20240203"
"20240131","안산선","초지","5371","5295","20240203"
"20240131","4호선","총신대입구(이수)","20957","22750","20240203"
"20240131","경춘선","춘천","1098","1012","20240203"
"20240131","4호선","충무로","32005","32948","20240203"
"20240131","3호선","충무로","5","0","20240203"
"20240131","2호선","충정로(경기대입구)","11331","12004","20240203"
"20240131","5호선","충정로(경기대입구)","5192","5380","20240203"
"20240131","경의선","탄현","8398","8059","20240203"
"20240131","장항선","탕정","1521","1377","20240203"
"20240131","6호선","태릉입구","5950","6426","20240203"
"20240131","7호선","태릉입구","8965","8450","20240203"
"20240131","분당선","태평","13935","13285","20240203"
"20240131","경춘선","퇴계원","3717","3506","20240203"
"20240131","경의선","파주","1030","858","20240203"
"20240131","경강선","판교","6673","6630","20240203"
"20240131","중앙선","팔당","782","836","20240203"
"20240131","경춘선","평내호평","6266","6189","20240203"
"20240131","과천선","평촌","19947","19436","20240203"
"20240131","경부선","평택","11855","11585","20240203"
"20240131","경부선","평택지제","4294","4218","20240203"
"20240131","경의선","풍산","6321","6123","20240203"
"20240131","7호선","하계","19260","18086","20240203"
"20240131","5호선","하남검단산","6841","6462","20240203"
"20240131","5호선","하남시청(덕풍?신장)","8423","8077","20240203"
"20240131","5호선","하남풍산","4894","4951","20240203"
"20240131","7호선","학동","27088","28512","20240203"
"20240131","3호선","학여울","2111","2137","20240203"
"20240131","6호선","한강진","9184","10564","20240203"
"20240131","경의선","한국항공대","1812","1677","20240203"
"20240131","경원선","한남","4232","3986","20240203"
"20240131","안산선","한대앞","9077","9117","20240203"
"20240131","4호선","한성대입구(삼선교)","13376","12949","20240203"
"20240131","9호선2~3단계","한성백제","3181","2883","20240203"
"20240131","2호선","한양대","8432","9005","20240203"
"20240131","분당선","한티","17282","18533","20240203"
"20240131","2호선","합정","33120","35329","20240203"
"20240131","6호선","합정","14096","13440","20240203"
"20240131","5호선","행당","8994","7928","20240203"
"20240131","경의선","행신","8346","8458","20240203"
"20240131","4호선","혜화","38467","38570","20240203"
"20240131","수인선","호구포","4166","4251","20240203"
"20240131","경의선","홍대입구","1991","2407","20240203"
"20240131","공항철도 1호선","홍대입구","13813","13155","20240203"
"20240131","2호선","홍대입구","64964","69005","20240203"
"20240131","3호선","홍제","19310","18262","20240203"
"20240131","우이신설선","화계","3817","3693","20240203"
"20240131","5호선","화곡","31287","29230","20240203"
"20240131","6호선","화랑대(서울여대입구)","12483","9594","20240203"
"20240131","경부선","화서","16486","16277","20240203"
"20240131","일산선","화정","18393","18951","20240203"
"20240131","중앙선","회기","24168","23195","20240203"
"20240131","경원선","회룡","13856","13629","20240203"
"20240131","4호선","회현(남대문시장)","28837","30243","20240203"
"20240131","경의선","효창공원앞","3294","3748","20240203"
"20240131","6호선","효창공원앞","7883","7128","20240203"
"20240131","9호선","흑석(중앙대입구)","9212","9557","20240203"
"20240130","우이신설선","4.19민주묘지","3103","2846","20240202"
"20240130","경원선","가능","6835","6600","20240202"
"20240130","3호선","가락시장","10475","10065","20240202"
"20240130","8호선","가락시장","9475","10333","20240202"
"20240130","경부선","가산디지털단지","19626","22217","20240202"
"20240130","7호선","가산디지털단지","52366","52941","20240202"
"20240130","9호선","가양","24006","23428","20240202"
"20240130","우이신설선","가오리","4651","4689","20240202"
"20240130","경의선","가좌","6429","6082","20240202"
"20240130","분당선","가천대","7089","7629","20240202"
"20240130","경춘선","가평","1800","1742","20240202"
"20240130","경인선","간석","6055","5791","20240202"
"20240130","경춘선","갈매","3249","2773","20240202"
"20240130","2호선","강남","90914","87227","20240202"
"20240130","7호선","강남구청","18414","20240","20240202"
"20240130","분당선","강남구청","10980","12525","20240202"
"20240130","5호선","강동","19727","19496","20240202"
"20240130","8호선","강동구청","11617","12016","20240202"
"20240130","경의선","강매","3622","3047","20240202"
"20240130","2호선","강변(동서울터미널)","31233","28765","20240202"
"20240130","5호선","강일","6135","5726","20240202"
"20240130","경춘선","강촌","346","359","20240202"
"20240130","5호선","개롱","6843","7230","20240202"
"20240130","경인선","개봉","22878","22727","20240202"
"20240130","분당선","개포동","4994","5237","20240202"
"20240130","9호선","개화","3084","2086","20240202"
"20240130","5호선","개화산","6632","6251","20240202"
"20240130","5호선","거여","10984","10651","20240202"
"20240130","2호선","건대입구","35772","37780","20240202"
"20240130","7호선","건대입구","13451","13925","20240202"
"20240130","공항철도 1호선","검암","7098","7205","20240202"
"20240130","경강선","경기광주","8527","7844","20240202"
"20240130","과천선","경마공원","2034","2027","20240202"
"20240130","3호선","경복궁(정부서울청사)","22438","22249","20240202"
"20240130","3호선","경찰병원","8276","8453","20240202"
"20240130","공항철도 1호선","계양","14217","13641","20240202"
"20240130","5호선","고덕","11666","11633","20240202"
"20240130","6호선","고려대(종암)","8561","8187","20240202"
"20240130","수인선","고색","5696","5339","20240202"
"20240130","7호선","고속터미널","17077","14804","20240202"
"20240130","9호선","고속터미널","13889","18520","20240202"
"20240130","3호선","고속터미널","44208","41170","20240202"
"20240130","안산선","고잔","9560","9027","20240202"
"20240130","경의선","곡산","703","687","20240202"
"20240130","경강선","곤지암","2483","2260","20240202"
"20240130","6호선","공덕","21075","20327","20240202"
"20240130","공항철도 1호선","공덕","3041","4050","20240202"
"20240130","경의선","공덕","4488","3597","20240202"
"20240130","5호선","공덕","16439","17134","20240202"
"20240130","7호선","공릉(서울과학기술대)","12239","12296","20240202"
"20240130","9호선","공항시장","3223","3481","20240202"
"20240130","공항철도 1호선","공항화물청사","2372","2542","20240202"
"20240130","과천선","과천","6957","6386","20240202"
"20240130","경부선","관악","7794","7442","20240202"
"20240130","신림선","관악산(서울대)","2637","2670","20240202"
"20240130","5호선","광나루(장신대)","14014","13044","20240202"
"20240130","경부선","광명","3763","3176","20240202"
"20240130","7호선","광명사거리","21831","21620","20240202"
"20240130","경원선","광운대","7902","7537","20240202"
"20240130","5호선","광화문(세종문화회관)","36265","37876","20240202"
"20240130","6호선","광흥창(서강)","10196","9977","20240202"
"20240130","2호선","교대(법원.검찰청)","34637","41105","20240202"
"20240130","3호선","교대(법원.검찰청)","18947","11492","20240202"
"20240130","경부선","구로","18823","18884","20240202"
